id,conversation
g_049,"오늘 아침에 화장하는데, 화장이 너무 안 먹어서 짜증 났어.","헐, 왜? 피부가 건조해서 그런가?","그런가 봐. 요즘 히터를 너무 많이 쐬서 그런지 푸석푸석해.","나 좋은 수분크림 아는데, 추천해줄까?","오, 진짜? 뭔데?","'닥터자르트' 세라마이딘 크림. 보습력 장난 아니야.","아, 그거! 유명하던데. 나도 한번 써봐야겠다.","응, 추천해! 올리브영에서 세일할 때 사면 저렴해.","알았어, 고마워!"
g_050,"우리 내일 영화 보러 가기로 한 거 맞지?","응, 맞아. 7시 반에 강남역에서 보기로 했잖아.","알았어. 혹시 늦을 수도 있으니까 늦으면 연락할게.","응. 너무 늦지는 말고.","알았어. ㅋㅋ 내일 봐.","그래~"
g_051,"너 어제 회식 때 괜찮았어? 술 많이 마시던데.","아, 그랬나? 기억이 잘 안 나. ㅋㅋ 나 뭐 실수한 거 없어?","없었어, 걱정 마. ㅋㅋ 그냥 좀 신나 보였어.","다행이다. 휴. 오늘은 좀 쉬어야겠다.","응, 푹 쉬어. 해장하고.","그래야지. 너는 괜찮아?","나는 괜찮아. 어제 별로 안 마셨거든.","부럽다. ㅋㅋ"
g_052,"다음 달에 월급 타면 뭐 할 거야?","나는 쇼핑하려고. ㅋㅋ 사고 싶었던 옷이 있거든.","오, 좋겠다. 나는 적금부터 넣어야지.","대단하다. 나는 돈 모으기가 왜 이렇게 힘들지.","나도 힘들어. ㅋㅋ 그래도 꾸준히 넣으려고 노력 중이야.","본받아야겠다. 나도 다음 달부터는 진짜 적금 넣을 거야.","그래. 같이 힘내자. ㅋㅋ","응!"
g_053,"요즘 길거리에 캐럴이 들리니까 연말 분위기 난다.","맞아. 벌써 크리스마스가 다가온다니, 신기하다.","그러게. 이번 크리스마스에는 뭐 할 거야?","나는 그냥 집에서 가족들이랑 보낼 것 같아. 너는?","나는 친구들이랑 파티하려고!","우와, 재밌겠다. 사진 많이 찍어.","당연하지. ㅋㅋ 너도 가족들이랑 좋은 시간 보내.","응, 고마워."
g_054,"오늘 점심 뭐 먹지? 어제 먹은 족발이 아직도 소화가 안 되는 것 같아.","ㅋㅋ 그럼 오늘은 좀 가벼운 거 먹자. 샌드위치 어때?","오, 좋다. 어디 맛있는 데 있어?","응. 회사 근처에 '서브웨이' 있잖아. 거기 가자.","아, 맞다. 좋아, 거기 가자.","그래. 12시에 나가자.","응, 이따 봐."
g_055,"너 혹시 운전면허 있어?","응, 있어. 근데 장롱면허야. ㅋㅋ","나도. ㅋㅋ 연수받아야 되는데, 계속 미루고 있네.","나도... 혼자 하기는 무섭고, 옆에 누가 타는 건 싫고.","인정. ㅋㅋ 그래도 언젠가는 해야 될 텐데.","맞아. 내년에는 꼭 연수받자.","그래. 약속!","도장까지 찍을까? ㅋㅋ"
g_056,"이번 주말에 미용실 가서 머리하려고. 어떤 스타일이 좋을까?","오, 진짜? 단발은 어때? 잘 어울릴 것 같은데.","단발? 한 번도 안 해봐서 좀 걱정되는데.","아니야, 완전 잘 어울릴 거야. 시원해 보이고.","그런가? 한번 도전해볼까.","응! 새로운 스타일로 기분 전환도 하고 좋잖아.","알았어. 너 믿고 한번 해본다. ㅋㅋ","ㅋㅋ 후회 안 할 걸?"
g_057,"어제 오랜만에 친구 만나서 수다 떨었더니 스트레스가 확 풀렸어.","진짜? 좋았겠다. 무슨 얘기 했어?","그냥 뭐 사는 얘기, 회사 얘기, 연애 얘기... 별거 없어. ㅋㅋ","그래도 친구랑 얘기하면 시간이 훌쩍 가고 재밌지.","응, 맞아. 너도 요즘 힘든 일 있으면 나한테 말해.","알았어, 고마워. 너밖에 없다.","ㅋㅋ 당연하지. 우리 사이에.","히히."
g_058,"오늘따라 커피가 왜 이렇게 맛이 없지.","피곤해서 그런 거 아니야?","그런가. 그냥 물 마시는 것 같아.","ㅋㅋ 그럼 오늘은 다른 거 마셔. 차 종류도 괜찮잖아.","아, 그럴까? 뭘 마셔야 잠이 확 깰까.","음... 페퍼민트 티 어때? 상쾌해서 잠 깨는 데 좋을걸.","오, 괜찮겠다. 그거 마셔야지.","그래. ㅋㅋ"
g_059,"어제 집 가는데 비가 너무 많이 와서 옷이 다 젖었어.","헐, 감기 걸리는 거 아니야? 괜찮아?","응, 괜찮아. 오자마자 바로 씻고 잤거든.","다행이다. 요즘 감기 독하다고 하니까 조심해.","응, 너도.","나는 어제 남자친구가 데리러 와서 편하게 왔지.","헐, 대박. 완전 부럽다.","ㅋㅋ 자랑 좀 해봤어.","칫."
g_060,"우리 다음 주에 만나기로 한 약속, 혹시 날짜 바꿀 수 있을까?","응? 무슨 일 있어?","아니, 그날 회사에 갑자기 일이 생겨서. ㅠㅠ 미안.","아니야, 괜찮아. 그럼 언제로 바꿀까?","혹시 다다음 주 금요일은 어때?","잠깐만, 스케줄 한번 볼게. ... 응, 괜찮아!","진짜? 다행이다. 고마워!","천만에. ㅋㅋ 그럼 그때 보자.","응!"
g_061,"오늘 아침에 일어났는데 목이 너무 아파. 감기 걸렸나 봐.","헐, 어떡해. 병원은 갔다 왔어?","아니, 아직... 이따 점심시간에 잠깐 다녀오려고.","응, 꼭 가봐. 요즘 감기 독하대.","알았어. 걱정해 줘서 고마워.","별말을. ㅋㅋ 약 잘 챙겨 먹고.","응."
g_062,"이번에 새로 나온 영화 '아바타' 봤어?","아니, 아직 못 봤어. 재밌대?","응, 완전 대박이야. 영상미가 장난 아니야. 꼭 3D로 봐야 돼.","오, 진짜? 나도 보러 가야겠다.","응. 주말에 보러 갈래?","좋아! 내가 예매할게.","알았어. 고마워!","ㅋㅋ 이따 저녁에 연락할게.","응."
g_063,"요즘 살이 너무 쪄서 옷이 다 안 맞아. 큰일 났어.","나도... 겨울이라 그런지 자꾸 먹게 돼.","우리 같이 운동 시작할까? 혼자 하면 재미없어서 금방 포기할 것 같아.","좋아! 무슨 운동 할래? 헬스?","헬스는 좀 지루할 것 같고... 요가는 어때?","요가? 좋다! 자세 교정도 되고, 몸매 라인도 예뻐진대.","그치? 그럼 요가 학원 한번 알아볼까?","응, 좋아. 내가 지금 바로 검색해볼게.","알았어!"
g_064,"오늘 점심 뭐 먹지? 어제 회식 때 너무 많이 먹어서 속이 더부룩해.","그럼 오늘은 죽 어때? 본죽 가서 먹자.","아, 좋다! 나는 소고기야채죽 먹을래. 너는?","나는 전복죽! ㅋㅋ 기력 보충 좀 해야겠어.","ㅋㅋ 좋아. 12시에 나가자.","응, 이따 봐.","오케이."
g_065,"너 어제 내가 추천해준 노래 들어봤어?","응, 들어봤지. 완전 내 스타일이야! 바로 플레이리스트에 추가했잖아.","ㅋㅋ 그치? 좋지?","응. 목소리가 너무 매력적이야. 다른 노래도 들어봐야겠어.","그래. ㅋㅋ 너도 좋은 노래 있으면 추천해줘.","알았어. 우리 취향 비슷한 것 같으니까, 너도 좋아할 거야.","오, 기대된다. ㅋㅋ","이따 링크 보내줄게."
g_066,"어제 남자친구랑 100일이었어.","헐, 진짜? 축하해! 뭐 했어?","그냥 레스토랑 가서 저녁 먹고, 선물 교환했어.","오, 무슨 선물 주고받았는데?","나는 지갑 사주고, 남자친구는 목걸이 사줬어.","우와, 좋았겠다. ㅋㅋ 오래오래 예쁘게 사귀어.","고마워. ㅋㅋ 너도 빨리 좋은 사람 만나야지.","그러게 말이야. 휴."
g_067,"오늘따라 시간이 왜 이렇게 안 가지. 아직도 3시밖에 안 됐네.","인정. 퇴근 시간은 멀었는데, 벌써 지친다.","그러게. 우리 잠깐 나가서 커피라도 한잔하고 올까?","좋아! 달달한 거 마시면 좀 나아지겠지.","응. 나는 바닐라라떼 마실래. 너는?","나는 카라멜마끼아또! ㅋㅋ","알았어, 가자.","응."
g_068,"이번 주말에 뭐 해?","나 김장해야 돼. ㅠㅠ 엄마가 도와달라고 해서.","헐, 대박. 힘들겠다.","응... 생각만 해도 허리가 아프네.","그래도 하고 나면 뿌듯하잖아. 수육이랑 같이 먹으면 맛있겠다.","그건 그래. ㅋㅋ 너도 김장 다 하면 놀러 와. 수육 해줄게.","헐, 진짜? 완전 좋지! 당연히 가야지.","ㅋㅋ 알았어. 토요일 저녁에 와.","응, 고마워!"
g_069,"요즘 너무 건조해서 그런지 피부가 다 뒤집어졌어.","나도... 이럴 땐 팩이라도 해줘야 돼.","맞아. 오늘 저녁에 올리브영 가서 팩 좀 사야겠다.","나도 같이 가! 살 거 있었는데, 마침 잘 됐다.","ㅋㅋ 그래. 퇴근하고 같이 가자.","응, 좋아.","이따 봐.","응."
g_070,"나 드디어 아이폰 14로 바꿨어!","헐, 진짜? 대박! 언제 바꿨어?","어제 퇴근하고 바로 가서 바꿨지. ㅋㅋ","우와, 부럽다. 나도 바꾸고 싶은데... 지금 쓰는 폰 약정이 아직 안 끝나서.","아, 그렇구나. 조금만 더 기다려. ㅋㅋ","그러게. 휴. 새 폰 어때? 좋아?","응, 완전 좋아! 카메라도 더 좋아진 것 같고, 속도도 빠르고.","역시... 나도 빨리 바꾸고 싶다. ㅠㅠ","ㅋㅋ"
g_071,"어제 '골 때리는 그녀들' 봤어?","당연히 봤지! 어제 경기 완전 흥미진진했잖아.","그치? 마지막에 골 들어갔을 때 소름 돋았어.","인정. ㅋㅋ 다들 너무 열심히 해서 감동적이야.","맞아. 나도 축구 배우고 싶다는 생각 들더라.","ㅋㅋ 너도 한번 배워봐. 재밌을 것 같아.","그럴까? 같이 할래?","나는 몸치라... ㅋㅋ 너 하는 거 구경할게.","칫."
g_072,"오늘 날씨 진짜 춥다. 완전 겨울이네.","그러게. 아침에 나오는데, 귀가 떨어져 나가는 줄 알았어.","인정. ㅋㅋ 목도리랑 장갑 꼭 하고 다녀야 돼.","응, 너도. 감기 조심하고.","당연하지. 우리 오늘 저녁엔 따뜻한 국물 있는 거 먹을까?","좋아! 샤브샤브 어때?","헐, 완전 좋지. 따뜻하고 든든하고.","그럼 퇴근하고 바로 만나서 가자.","응, 좋아. 이따 봐."
g_073,"요즘 회사에서 스트레스 너무 많이 받아서 힘들어.","헐, 왜? 무슨 일 있어?","새로 온 팀장님이랑 스타일이 너무 안 맞아. 사사건건 부딪혀.","아, 진짜? 그게 제일 힘든 건데... 어떡하냐.","그러게 말이야. 이직이라도 해야 되나 심각하게 고민 중이야.","그래도 너무 성급하게 결정하지는 마. 좀 더 지켜보고.","알았어. 조언 고마워.","힘내. 내가 맛있는 거 사줄게.","고마워. ㅠㅠ"
g_074,"이번 주말에 방탄소년단 콘서트 가!","헐, 대박! 진짜? 티켓팅 성공했어?","응, 친구가 금손이라서 운 좋게 성공했지. ㅋㅋ","우와, 완전 부럽다. 재밌게 보고 와.","당연하지! 스트레스 확 풀고 와야지.","응. 후기 들려줘.","알았어. ㅋㅋ 사진 많이 찍어올게.","좋아!"
g_075,"오늘따라 단 게 너무 땡긴다. 마카롱 먹고 싶어.","나도! 점심 먹고 디저트로 마카롱 먹으러 갈까?","좋아! 회사 근처에 맛있는 데 있어?","응. 새로 생긴 곳 있는데, 뚱카롱으로 유명하더라.","헐, 완전 좋지. 거기 가자!","그래. ㅋㅋ 이따 밥 빨리 먹고 가자.","응, 알았어.","기대된다. ㅋㅋ"
g_076,"어제 오랜만에 책 읽었는데, 너무 좋더라.","오, 진짜? 무슨 책 읽었는데?","김영하 작가 '여행의 이유'.","아, 그거! 베스트셀러잖아. 어때?","응, 생각할 거리도 많고, 문장도 좋고. 추천해.","나도 한번 읽어봐야겠다. 요즘 책을 너무 안 읽어서.","응. 마음이 차분해지고 좋더라.","그래. 서점 가서 한번 찾아봐야겠다.","응. ㅋㅋ"
g_077,"나 다음 주에 건강검진받아야 돼.","아, 진짜? 나도 올해 받아야 되는데.","응. 너도 빨리 예약해. 연말 되면 사람 많아서 예약하기 힘들어.","아, 맞다. 그래야겠다. 오늘 바로 전화해봐야지.","응. 위내시경도 해?","아니, 나는 아직... 무서워서. ㅋㅋ 너는?","나도 이번엔 안 하려고. ㅋㅋ 다음에.","ㅋㅋ 알았어. 검진 잘 받고 와.","응, 고마워."
g_078,"요즘 연말정산 때문에 머리가 너무 아파.","나도... 서류 챙길 것도 너무 많고, 복잡하고.","그러게 말이야. 누가 대신해줬으면 좋겠다.","인정. ㅋㅋ 그래도 13월의 월급이라고 하니까, 열심히 해야지.","맞아. 올해는 얼마나 돌려받을 수 있을까.","많이 돌려받았으면 좋겠다. ㅋㅋ","제발...","우리 힘내자. ㅋㅋ","응!"
g_079,"오늘 저녁 약속, 혹시 장소 좀 바꿀 수 있을까?","응? 왜? 거기 별로야?","아니, 그런 건 아니고... 내가 오늘 차를 가져와서. 거긴 주차하기가 너무 힘들잖아.","아, 맞다. 그랬지. 알았어. 그럼 어디로 바꿀까?","음... 혹시 우리 동네 쪽은 어때? 주차하기 편한 곳 많은데.","좋아! 그럼 너희 동네 맛집으로 가자.","헐, 진짜? 완전 고맙다! 내가 맛있는 데로 데려갈게.","ㅋㅋ 알았어. 이따 봐.","응!"
g_080,"벌써 12월이네. 크리스마스트리 장식해야겠다.","오, 벌써? 부지런하다.","응. 그래야 연말 분위기 나고 좋잖아. ㅋㅋ 너도 빨리 해.","나는 귀찮아서... 그냥 작은 트리 하나 사다 놓을까 봐.","그것도 괜찮네. ㅋㅋ 다이소 가면 예쁜 거 많던데.","오, 진짜? 그럼 이번 주말에 다이소 한번 가봐야겠다.","응. 가서 예쁜 걸로 득템해.","알았어. 고마워!","천만에."
g_081,"너 주말에 뭐 했어?","나 넷플릭스에서 '더 글로리' 봤잖아. 완전 밤새워서 다 봤어.","헐, 대박! 그거 완전 재밌다며? 나도 보려고 했는데.","응, 꼭 봐. 진짜 시간 가는 줄 몰라. 송혜교 연기 장난 아니야.","오, 진짜? 기대된다. 오늘 퇴근하고 바로 봐야겠다.","ㅋㅋ 그리고 절대 혼자 보지 마. 좀 무서워.","헐, 진짜? 알았어. ㅋㅋ 겁줘서 고마워.","별말을. ㅋㅋ"
g_082,"오늘 날씨 완전 풀렸다. 봄이 오려나 봐.","그러게. 코트 입고 나왔는데도 하나도 안 춥네.","인정. 이런 날은 어디 놀러 가야 되는데.","맞아. 주말에 뭐 해?","나 이번 주말엔 약속 없는데. 왜?","우리 근교로 드라이브 갈까? 예쁜 카페 가서 커피도 마시고.","헐, 완전 좋아! 어디로 갈까?","음... 양평 쪽 어때? 두물머리 가서 산책도 하고.","와, 생각만 해도 힐링 된다. 당연히 가야지!","ㅋㅋ 좋아. 그럼 토요일에 시간 괜찮아?","응! 좋아."
g_083,"요즘 입맛이 없어서 큰일이야. 밥을 잘 못 챙겨 먹어.","헐, 왜? 무슨 일 있어?","아니, 그런 건 아니고... 그냥 기운이 없어서 그런가 봐.","그래도 밥은 잘 챙겨 먹어야지. 그러다 큰일 나.","알았어. 걱정해 줘서 고마워.","내가 맛있는 거 사줄게. 뭐 먹고 싶어?","음... 딱히 생각나는 건 없는데.","그럼 내가 알아서 맛있는 데로 데려갈게. 오늘 저녁 어때?","고마워. ㅠㅠ 좋아.","ㅋㅋ 이따 봐."
g_084,"나 드디어 독립했어! 어제 이사했잖아.","헐, 진짜? 대박! 축하해!","고마워. ㅋㅋ 아직 정리는 다 못했지만, 너무 좋다.","우와, 부럽다. 나도 독립하고 싶은데. 집은 어때? 마음에 들어?","응, 완전! 역에서도 가깝고, 햇빛도 잘 들어오고.","잘 구했네. 이제 집들이해야지?","당연하지! 이번 주 토요일에 할 건데, 시간 괜찮아?","헐, 완전 괜찮지! 당연히 가야지.","ㅋㅋ 알았어. 이따 자세한 주소 보내줄게.","응, 고마워!"
g_085,"어제 친구랑 술 마시다가 필름 끊겼어. 나 어떻게 집에 들어왔지?","헐, 괜찮아? 속은 어때?","속은 괜찮은데, 머리가 너무 아프다.","ㅉㅉ, 적당히 좀 마시지.","그러게 말이야. 후회된다. 휴.","그래도 집에 잘 들어왔으니 다행이네.","응. 오늘은 칼퇴하고 집에 가서 푹 쉬어야겠어.","그래. 푹 쉬어.","응."
g_086,"요즘 유튜브 알고리즘이 나를 '환승연애'로 이끌고 있어.","ㅋㅋ 나도 그거 봤는데, 완전 과몰입하게 되더라.","그치? 나도 모르게 눈물 흘리면서 보고 있잖아.","인정. ㅋㅋ 누가 제일 좋아?","나는 해은! 너무 짠하고 안쓰러워.","나도. ㅠㅠ 규민이랑 다시 잘 됐으면 좋겠는데.","그러게 말이야. 제발...","다음 주가 마지막 회던데, 꼭 본방사수해야지.","당연하지! 같이 보자.","그래!"
g_087,"오늘 점심 뭐 먹지? 어제 야식으로 라면 먹고 잤더니 얼굴이 퉁퉁 부었네.","ㅋㅋ 그럼 오늘은 가볍게 샐러드 어때?","아, 좋다. 회사 근처에 샐러드 가게 새로 생겼던데, 거기 가볼까?","응, 좋아. 나도 거기 가보고 싶었어.","그래, 12시에 나가자.","알았어, 이따 봐.","오케이."
g_088,"이번에 회사에서 워크숍 가는 거 신청했어?","아니, 나는 안 했어. 주말에 가는 건 좀 그렇더라고.","나도... 근데 팀장님이 같이 가자고 해서 어쩔 수 없이 했네.","헐, 어떡해. 힘들겠다.","그러게 말이야. 그냥 1박 2일 동안 죽었다 생각하고 갔다 와야지.","ㅋㅋ 잘 다녀와. 가서 재밌는 일 있으면 말해줘.","알았어. ㅋㅋ 선물 사 올게.","오, 진짜? 기대하고 있을게. ㅋㅋ"
g_089,"새해 목표로 '운동하기' 세웠는데, 벌써부터 하기 싫다.","ㅋㅋ 작심삼일 아니야?","그런가 봐. 헬스장 등록해놓고 한 번밖에 안 갔어.","그래도 등록한 게 어디야. 대단하다.","그런가? ㅋㅋ 너도 같이 다닐래?","나는 숨쉬기 운동만 할래. ㅋㅋ","칫.","농담이야. ㅋㅋ 시간 되면 같이 가자.","진짜? 알았어, 연락할게."
g_090,"어제 백화점 갔다가 완전 예쁜 가방 봤는데, 너무 비싸서 못 샀어.","헐, 어떤 가방인데?","셀린느 신상인데, 디자인이 완전 내 스타일이야.","아, 나도 그거 봤어! 예쁘더라.","그치? 계속 아른거려서 미치겠네.","ㅋㅋ 돈 많이 벌어서 사자.","그러게. 우리 힘내서 일하자. ㅋㅋ","응! 파이팅!","아자!"
g_091,"너 혹시 영양제 챙겨 먹어?","응, 나는 비타민이랑 오메가3 챙겨 먹고 있어.","아, 진짜? 효과 좀 있어? 나도 먹어볼까 해서.","응. 확실히 덜 피곤한 것 같아. 너도 챙겨 먹어.","그래야겠다. 어떤 제품이 좋아?","나는 '솔가'꺼 먹고 있는데, 괜찮은 것 같아.","아, 솔가! 알았어, 고마워. 오늘 바로 주문해야겠다.","응. ㅋㅋ 꾸준히 챙겨 먹는 게 중요해.","알았어!"
g_092,"오늘따라 날씨가 꾸리꾸리하네. 비 오려나.","그러게. 이런 날은 파전에 막걸리인데.","헐, 대박. 완전 먹고 싶다.","그치? 우리 오늘 퇴근하고 한잔할까?","완전 좋지! 어디로 갈까?","내가 아는 전 맛집 있는데, 거기로 가자.","그래! 좋아. 이따 연락해.","응, 알았어."
g_093,"요즘 회사 생활 어때? 할 만해?","응, 그냥 뭐... 똑같지. ㅋㅋ 너는?","나도 그래. 맨날 똑같은 일상이라 좀 지겹다.","인정. 뭔가 새로운 활력소가 필요해.","맞아. 우리 주말에 뭐 새로운 거 배우러 다닐까?","오, 좋다! 뭐 배우고 싶은 거 있어?","음... 나는 가죽 공예 배워보고 싶어. 가방이나 지갑 같은 거 직접 만들어보고 싶어.","헐, 재밌겠다! 나도 그거 해보고 싶었는데.","진짜? 그럼 같이 다니자! 내가 알아볼게.","응! 좋아."
g_094,"어제 친구랑 싸웠는데, 어떻게 화해해야 할지 모르겠어.","헐, 왜 싸웠는데?","그냥 사소한 말다툼이었는데, 서로 감정이 격해져서.","아, 그랬구나. 그래도 친한 친구인데, 빨리 화해하는 게 좋지.","나도 알아. 근데 먼저 연락하기가 좀 그렇네.","그래도 네가 먼저 손 내밀어봐. 친구도 기다리고 있을지 몰라.","그런가? 알았어. 용기 내서 연락해볼게.","응! 잘 해결될 거야.","고마워."
g_095,"이번에 보너스 받았어!","헐, 대박! 진짜? 축하해!","고마워. ㅋㅋ 이걸로 뭐 할지 행복한 고민 중이야.","좋겠다. 나 같으면 바로 여행 갈 텐데.","나도 그럴까? 어디로 가는 게 좋을까?","요즘엔 동남아가 좋지. 날씨도 따뜻하고, 물가도 저렴하고.","오, 괜찮은데? 한번 알아봐야겠다.","응. ㅋㅋ 부럽다.","헤헤."
